frame,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_center_x,gt_center_y,gt_center_z,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_center_x,noisy_center_y,noisy_center_z,kabsch_v0_x,kabsch_v0_y,kabsch_v0_z,kabsch_v1_x,kabsch_v1_y,kabsch_v1_z,kabsch_v2_x,kabsch_v2_y,kabsch_v2_z,kabsch_v3_x,kabsch_v3_y,kabsch_v3_z,kabsch_v4_x,kabsch_v4_y,kabsch_v4_z,kabsch_v5_x,kabsch_v5_y,kabsch_v5_z,kabsch_v6_x,kabsch_v6_y,kabsch_v6_z,kabsch_v7_x,kabsch_v7_y,kabsch_v7_z,kabsch_center_x,kabsch_center_y,kabsch_center_z,opt_no_filter_v0_x,opt_no_filter_v0_y,opt_no_filter_v0_z,opt_no_filter_v1_x,opt_no_filter_v1_y,opt_no_filter_v1_z,opt_no_filter_v2_x,opt_no_filter_v2_y,opt_no_filter_v2_z,opt_no_filter_v3_x,opt_no_filter_v3_y,opt_no_filter_v3_z,opt_no_filter_v4_x,opt_no_filter_v4_y,opt_no_filter_v4_z,opt_no_filter_v5_x,opt_no_filter_v5_y,opt_no_filter_v5_z,opt_no_filter_v6_x,opt_no_filter_v6_y,opt_no_filter_v6_z,opt_no_filter_v7_x,opt_no_filter_v7_y,opt_no_filter_v7_z,opt_no_filter_center_x,opt_no_filter_center_y,opt_no_filter_center_z,opt_v0_x,opt_v0_y,opt_v0_z,opt_v1_x,opt_v1_y,opt_v1_z,opt_v2_x,opt_v2_y,opt_v2_z,opt_v3_x,opt_v3_y,opt_v3_z,opt_v4_x,opt_v4_y,opt_v4_z,opt_v5_x,opt_v5_y,opt_v5_z,opt_v6_x,opt_v6_y,opt_v6_z,opt_v7_x,opt_v7_y,opt_v7_z,opt_center_x,opt_center_y,opt_center_z
118,-3.868386784033395,-2.7103805859022247,1.3748460948162307,-2.925359415488836,-2.0650087583077257,-0.266554095973103,-2.9609393403205804,-0.19713033723965578,0.4474236859341646,-3.9039667088651395,-0.8425021648341547,2.0888238767234983,-2.1050282126915105,-3.0178304326343226,2.2670574714638936,-1.1620008441469514,-2.3724586050398235,0.62565728067456,-1.1975807689786957,-0.5045801839717536,1.3396350625818276,-2.140608137523255,-1.1499520115662527,2.9810352533711613,-2.5329837765060454,-1.6074803849369892,1.3572405786990291,-3.7120979071825753,-2.737779894085155,1.3505076968787288,-2.9553432351163242,-1.874595099350425,-0.10395820443689663,-2.739061316975767,-0.2130348582796609,0.4769861348088741,-4.055630963807219,-0.6948087222223273,1.9720459215967048,-2.0833506563152477,-3.127560685397607,2.208170788790024,-1.2457270872519215,-2.4332461311074054,0.5717450103596621,-1.2524076484712034,-0.4212467927937229,1.2291487832755756,-2.1185539948218683,-1.0281560963356968,2.9297156169198217,-2.5202716012427655,-1.5663035349465,1.3292952185240619,-3.8833685715937696,-2.7051126776870573,1.3709068109954707,-2.932367097820735,-2.0800209730141512,-0.27373800100213397,-2.9413781845076286,-0.20879570504494138,0.43226114689415196,-3.892379658280663,-0.8338874097178477,2.0769059588917567,-2.123961001643521,-3.0334057742679645,2.2634921825645336,-1.1729595278704863,-2.4083140695950584,0.6188473705669287,-1.18197061455738,-0.5370888016258486,1.3248465184632148,-2.1329720883304146,-1.162180506298755,2.9694913304608193,-2.5326695930755747,-1.621100739656453,1.3478766647293428,-3.6213580149452835,-2.6061946782584178,0.43307986971401236,-1.6360311559289669,-2.553345422780957,0.19710483064444495,-1.6802060870422135,-0.5552719199000888,0.2729392064018592,-3.66553294605853,-0.6081211753775497,0.5089142454714266,-3.383606383343005,-2.6762605992247113,2.417661671603166,-1.3982795243266881,-2.62341134374725,2.1816866325335984,-1.4424544554399348,-0.6253378408663822,2.257521008291013,-3.4277813144562517,-0.678187096343843,2.49349604736058,-2.531906235192609,-1.6157662595624,1.3453004390025125,-3.621755736118635,-2.610797302103432,0.43827509227590467,-1.6364288771023185,-2.557948046625971,0.20230005320633726,-1.6806038082155652,-0.5598745437451027,0.2781344289637515,-3.6659306672318817,-0.6127237992225636,0.5141094680333189,-3.3840041045163565,-2.680863223069725,2.422856894165058,-1.3986772455000398,-2.6280139675922642,2.186881855095491,-1.4428521766132865,-0.6299404647113961,2.262716230852905,-3.4281790356296034,-0.6827897201888569,2.4986912699224724,-2.532303956365961,-1.620368883407414,1.3504956615644048
119,-3.8007262053768827,-2.80568138959553,1.471047732857868,-2.9638243738864993,-2.1203082452424704,-0.2111707361430053,-2.9781793440993956,-0.2656955163061725,0.5372980744948495,-3.815081175589779,-0.9510686606592319,2.2195165434957227,-1.9843041015479768,-3.106804750806609,2.2520313831699044,-1.1474022700575932,-2.4214316064535493,0.5698129141690309,-1.1617572402704894,-0.5668188775172514,1.3182817248068857,-1.998659071760873,-1.2521920218703109,3.000500193807759,-2.481241722823686,-1.6862501335563906,1.3946647288323768,-3.872518094451643,-2.828733852113555,1.5890202536939388,-2.9444136107911634,-2.1734296747032302,-0.1627830710242013,-3.088408559083038,-0.19755956526187768,0.5781588052650262,-3.8458620227036673,-1.0349272405039551,2.130848451267377,-1.9308223679133858,-2.9839067005577027,2.1883006084670247,-1.1015635997024449,-2.6301343083137563,0.5113511411033109,-1.1648631335575796,-0.6577872192154347,1.224631087327926,-2.0654370274077616,-1.2229727490376736,2.9817672919671216,-2.501736051951335,-1.7161814137133982,1.3801618210084405,-3.7914229586077313,-2.8222702070001056,1.5133512624198175,-2.985126868683193,-2.1799602634950177,-0.20051120342943807,-2.995292960072722,-0.30561959472362177,0.4971589965758766,-3.80158904999726,-0.9479295382287101,2.211021462425132,-1.961181645021389,-3.0948229429322307,2.2722529294213154,-1.1548855550968509,-2.4525129994271424,0.5583904635720601,-1.1650516464863796,-0.5781723306557465,1.2560606635773746,-1.9713477364109178,-1.2204822741608345,2.96992312942663,-2.4782373025470554,-1.7002212688279261,1.384705962998596,-3.5718506249677073,-2.6903881503686047,0.47703385812267274,-1.5877795875703151,-2.635870343041964,0.23108685723603783,-1.6329547774445194,-0.6379199614457325,0.3095309449629209,-3.617025814841912,-0.6924377687723733,0.5554779458495559,-3.324017373000453,-2.762652120393567,2.4603030274125013,-1.3399463356030605,-2.708134313066926,2.2143560265258664,-1.3851215254772649,-0.7101839314706946,2.292800114252749,-3.369192562874657,-0.7647017387973354,2.538747115139384,-2.478486075222486,-1.7002860409196496,1.384916986187711,-3.5723696203962456,-2.6898400135407097,0.4788919174098616,-1.588298582998853,-2.635322206214069,0.23294491652322669,-1.6334737728730573,-0.6373718246178375,0.31138900425010974,-3.6175448102704495,-0.6918896319444783,0.5573360051367447,-3.3245363684289906,-2.7621039835656718,2.46216108669969,-1.3404653310315984,-2.707586176239031,2.2162140858130552,-1.3856405209058027,-0.7096357946427996,2.294658173539938,-3.3697115583031954,-0.7641536019694404,2.540605174426573,-2.479005070651024,-1.6997379040917546,1.3867750454749
120,-3.726981170491638,-2.900138958326605,1.5603960627388518,-2.9988790923501396,-2.175373842264846,-0.15558263478219136,-2.989856945801225,-0.33436108249715835,0.6258203465559998,-3.717959023942723,-1.0591261985589175,2.3417990440770433,-1.8642450204484597,-3.19235043125768,2.2273492023294605,-1.1361429423069616,-2.4675853151959206,0.5113705048084174,-1.1271207957580467,-0.6265725554282335,1.2927734861466087,-1.8552228738995449,-1.3513376714899927,3.008752183667652,-2.4270509831248424,-1.7633557568774192,1.4265847744427302,-3.9508042938241354,-3.1122089735901115,1.4997095449531344,-2.953110433744784,-2.4501243265373693,-0.20555565239735443,-3.042481731452967,-0.19552730467631355,0.5873181653847135,-3.6796601254686303,-1.0450004845501712,2.128742396096323,-1.787424298785286,-3.1708107807120514,2.2781760662969197,-0.7435191716633289,-2.6759966091457796,0.6838401697845282,-1.1558655476980821,-0.5978396649879326,1.2882222616164845,-1.8976465072393491,-1.4083209643138686,3.041703057224953,-2.40131401373457,-1.8319786385641996,1.4127695011199628,-3.7082294761487793,-2.9327168060751885,1.5203741190899125,-2.885092117821055,-2.2673120782269356,-0.17658829578038993,-2.95730560343263,-0.3948964137365025,0.522586068642875,-3.7804429617603548,-1.0603011415847552,2.2195484835131776,-1.8869030084826768,-3.159203290281294,2.3150273583401377,-1.0637656501549522,-2.4937985624330414,0.6180649434698353,-1.1359791357665276,-0.6213828979426079,1.3172393078931002,-1.9591164940942523,-1.2867876257908608,3.014201722763403,-2.422104305957654,-1.7770498520088982,1.4188067134915063,-3.5183418530051154,-2.7711505972446275,0.5181250838411485,-1.5354201342072793,-2.7150003850482403,0.26343191394816556,-1.5815867931582686,-0.7171751810463802,0.34444483795557423,-3.5645085119561046,-0.7733253932427677,0.5991380078485571,-3.261651189518618,-2.8455925741476342,2.500186711377899,-1.2787294707207821,-2.789442361951247,2.245493541484916,-1.3248961296717714,-0.7916171579493869,2.326506465492325,-3.3078178484696075,-0.8477673701457744,2.5811996353853077,-2.4216189913384434,-1.7813838775970072,1.4223157746667368,-3.520395761754766,-2.7667183744944683,0.5155497927472723,-1.53747404295693,-2.7105681622980806,0.26085662285428945,-1.5836407019079193,-0.7127429582962208,0.3418695468616981,-3.5665624207057554,-0.7688931704926083,0.596562716754681,-3.263705098268269,-2.841160351397475,2.497611420284023,-1.2807833794704329,-2.7850101392010873,2.2429182503910403,-1.3269500384214221,-0.7871849351992275,2.323931174398449,-3.309871757219258,-0.843335147395615,2.578624344291432,-2.423672900088094,-1.776951654846848,1.4197404835728606
121,-3.6472823309648117,-2.9936087179531197,1.642538467420509,-3.0302248395463156,-2.2302164373483775,-0.10000917273094578,-2.9957656728924977,-0.40308425092106503,0.7126411451517674,-3.612823164310994,-1.1664765315258072,2.455188785303222,-1.7451644013616452,-3.2743580709967928,2.1931083382341257,-1.1281069099431489,-2.5109657903920506,0.4505606980826704,-1.093647743289331,-0.6838336039647381,1.2632110159653838,-1.7107052347078273,-1.4472258845694803,3.0057586561168383,-2.3704650371270715,-1.838721160958929,1.4528747416929464,-3.79899970063198,-2.918550801200943,1.6009190269319835,-3.1432317734503514,-2.275217723147959,0.025705748955311497,-3.04929918159412,-0.367238889100103,0.63954551758022,-3.537030979318632,-1.097925757646787,2.640049668632863,-1.7627207959115667,-3.207492590521002,2.2029150921880203,-0.9985197317568475,-2.5828490291529236,0.5250612293703986,-1.1131174729009992,-0.6902524216755879,1.272386264410221,-1.6854811950651596,-1.4588487888816761,3.027229974433891,-2.3860501038287065,-1.8247970001658729,1.4917265653128635,-3.663654849858185,-2.975337239756235,1.6766752795121407,-3.0572668740581426,-2.253758634197154,-0.08730259415990194,-2.9707264182182325,-0.41498106752068886,0.6946231118956034,-3.577114394018275,-1.1365596730797705,2.458600985567646,-1.759762948434118,-3.2887401374562906,2.20295871208917,-1.1533749726340758,-2.5671615318972085,0.43898083841712765,-1.066834516794166,-0.728383965220744,1.2209065444726328,-1.673222492594208,-1.4499625707798254,2.9848844181446754,-2.3652446833261753,-1.8518606024884896,1.4487909119923867,-3.463802642693663,-2.84314272774543,0.5524557998655277,-1.4818940710869377,-2.7857389865857227,0.29026650890828964,-1.5286493461574153,-0.7880486432004348,0.3742143272137908,-3.5105579177641406,-0.845452384360142,0.6364036181710289,-3.1995066759350426,-2.9202018118694886,2.5334175712051685,-1.2175981043283173,-2.8627980707097818,2.2712282802479304,-1.2643533793987947,-0.8651077273244935,2.355176098553432,-3.24626195100552,-0.9225114684842007,2.61736538951067,-2.364078011046229,-1.8541252275349618,1.4538159492094798,-3.466711457749847,-2.8412642981595644,0.5471365902583929,-1.4848028861431217,-2.783860556999857,0.2849472993011548,-1.5315581612135993,-0.786170213614569,0.36889511760665594,-3.5134667328203246,-0.8435739547742762,0.631084408563894,-3.2024154909912266,-2.918323382283623,2.528098361598034,-1.2205069193845013,-2.8609196411239157,2.265909070640796,-1.2672621944549787,-0.8632292977386277,2.349856888946297,-3.249170766061704,-0.9206330388983349,2.612046179903535,-2.366986826102413,-1.852246797949096,1.448496739602345
122,-3.56177674632488,-3.08594484229998,1.7171507683588583,-3.057570432751157,-2.284842648089349,-0.044669673054882564,-2.9957147309466285,-0.4718168588926339,0.7974178282547475,-3.499921044520352,-1.2729190531032648,2.559238269668488,-1.6273647257081074,-3.3527270795995037,2.149443923931318,-1.123158412134384,-2.5516248853888728,0.3876234825175773,-1.0613027103298558,-0.7385990961921576,1.2297109838272073,-1.5655090239035792,-1.5397012904027885,2.9915314252409484,-2.311539728327368,-1.9122719692460688,1.4734308760930328,-3.403964940568662,-2.9873998737384584,1.804066227608548,-3.103124385353544,-2.3737667309121817,0.05086038276889272,-2.908110051693649,-0.3245497913175357,0.7370197656578246,-3.5228759100563867,-1.4368674693558083,2.5199911590624007,-1.5277076746501628,-3.3993766175223237,2.2134919034514002,-1.1422087227341653,-2.5192191825667165,0.27285434353601057,-1.0527817653664657,-1.0377126932822298,1.211021368011009,-1.7285563482750932,-1.419101838748107,3.0692721605173996,-2.298666224837266,-1.93724927468042,1.4848221638266859,-3.557850767763765,-3.0935150727550496,1.7426262766747942,-3.0555962447432483,-2.3293096309077854,-0.03606156461621279,-2.9930542573465555,-0.49909945397374544,0.7679404304432165,-3.495308780367073,-1.2633048958210096,2.5466282717342237,-1.6229531234637091,-3.3510432282994445,2.1783444828401977,-1.1206986004431922,-2.5868377864521803,0.39965664154919067,-1.0581566130464997,-0.7566276095181403,1.20365863660862,-1.5604111360670165,-1.5208330513654045,2.982346477899627,-2.3080036904051324,-1.925071341136595,1.473142456641707,-3.4066604117201873,-2.9134054357611108,0.5750568503425687,-1.4256095691601374,-2.8542836968798437,0.3068364574121061,-1.4735208040756906,-0.856726943161731,0.39327446551052403,-3.4545716466357406,-0.9158486820429979,0.6614948584409864,-3.136212500356496,-2.9925990950199854,2.555103893110039,-1.1551616577964459,-2.9334773561387184,2.286883500179577,-1.2030728927119991,-0.9359206024206057,2.3733215082779946,-3.184123735272049,-0.9950423413018726,2.6415419012084573,-2.304866652216093,-1.9246630190908582,1.4741891793102817,-3.4110180620460233,-2.9146252319201302,0.5727657517428765,-1.4299672194859734,-2.8555034930388636,0.30454535881241385,-1.4778784544015267,-0.8579467393207507,0.3909833669108318,-3.4589292969615766,-0.9170684782020175,0.6592037598412942,-3.140570150682332,-2.9938188911790053,2.552812794510347,-1.1595193081222819,-2.9346971522977383,2.284592401579885,-1.2074305430378351,-0.9371403985796254,2.3710304096783026,-3.188481385597885,-0.9962621374608923,2.639250802608765,-2.3092243025419292,-1.925882815249878,1.4718980807105895
123,-3.4706274689428604,-3.1770006085390095,1.7839385048892105,-3.080633552293521,-2.3392545754605667,0.01021746452298622,-2.989529921900429,-0.540505335879399,0.8798158210275112,-3.3795238385497686,-1.3782513689578422,2.6535368613937353,-1.5111364958823295,-3.427365856062511,2.0965282829159224,-1.1211425792329899,-2.589619822984068,0.32280724254969817,-1.030038948839898,-0.7908705834029006,1.192405599054223,-1.4200328654892376,-1.6286166164813434,2.9661266394204473,-2.250333208891379,-1.983935595970955,1.4881720519717168,-3.4239603707462525,-3.0248999858230716,1.6890468528067268,-2.905897232501965,-2.2460354190345284,-0.013438064198908386,-2.8759679071821345,-0.6511346871205624,0.7973644048747439,-3.4403828108737384,-1.4311491397642437,2.54788109711771,-1.388828189172797,-3.453251296099494,2.1317787797516106,-1.1781777158743578,-2.7716801530389197,0.3498129783888404,-1.2212644463818756,-0.7977339880114475,1.055574095170942,-1.2213052655661567,-1.5374803442638711,2.9767020185475954,-2.20697299228741,-1.9891706266445173,1.4418402703074076,-3.471752425879031,-3.1800657197723137,1.8189808514263044,-3.070968926586415,-2.4025313017021963,0.02042231320434018,-2.9857871676684766,-0.5753845162128568,0.8292972678318273,-3.386570666961093,-1.352918934282974,2.6278558060537915,-1.5141731414968096,-3.418759777076505,2.152010117955917,-1.1133896422041931,-2.641225359006388,0.3534515797339526,-1.0282078832862547,-0.8140785735170486,1.1623265343614397,-1.4289913825788711,-1.591612991587166,2.960885072583404,-2.249980154582643,-1.997072146644681,1.490653692893872,-3.3508538308033637,-2.982335239151934,0.5894261588194332,-1.3705553124638312,-2.9215618842989692,0.3160685585918792,-1.419626000273348,-0.9241274676865545,0.4046564749807571,-3.399924518612881,-0.9849008225395195,0.678014075208311,-3.075154998995624,-3.063343576205212,2.5686754618299736,-1.094856480656091,-3.002570221352247,2.2953178616024195,-1.143927168465608,-1.0051358047398327,2.3839057779912975,-3.124225686805141,-1.0659091595927976,2.6572633782188513,-2.247390499634486,-1.9937355219458832,1.4866659684053651,-3.3536799869318665,-2.9866148954703124,0.5916269348882812,-1.3733814685923336,-2.9258415406173475,0.31826933466072727,-1.4224521564018504,-0.9284071240049327,0.40685725104960513,-3.4027506747413834,-0.9891804788578977,0.6802148512771591,-3.0779811551241263,-3.067623232523591,2.5708762378988217,-1.0976826367845933,-3.006849877670626,2.297518637671268,-1.1467533245941104,-1.009415461058211,2.3861065540601456,-3.127051842933643,-1.0701888159111759,2.6594641542876998,-2.2502166557629883,-1.9980151782642617,1.4888667444742136
124,-3.374013072649949,-3.26662876140745,1.8426380963278972,-3.0991420278526283,-2.3934495806903047,0.06443562554619064,-2.977054503645151,-0.6090907000906398,0.9595099362366489,-3.251925548442471,-1.4822698808077848,2.737712407018355,-1.396757260883318,-3.4981919354814925,2.0345702490481656,-1.1218862160859977,-2.625012754764348,0.25636777826645907,-0.99979869187852,-0.8406538741646825,1.1514420889569172,-1.2746697366758404,-1.7138330548818277,2.929644559738624,-2.1869058822642344,-2.053641317786066,1.4970400926424072,-3.247642404884482,-3.3512603591540233,1.8969860341949065,-3.079160984480757,-2.3670475725569378,0.19167097555686743,-2.9038052933671707,-0.5802183338081375,0.7940211926138193,-3.3479301779704174,-1.494540774167357,2.74704964444602,-1.5097776333507105,-3.2570242679236503,2.186209654573523,-1.0616743840467493,-2.617809068635973,0.2351468812763439,-1.0949905378807436,-0.8329058223127963,1.1772173429711923,-1.398845794224003,-1.680415413157338,2.914118654856149,-2.205478401275629,-2.022652701464527,1.5178025475611028,-3.3520363936213675,-3.302384534970531,1.8560033667976676,-3.046355619691636,-2.4884775695796617,0.054860752750143904,-3.0044396662509687,-0.6690009131481571,0.8841663354806545,-3.3101204401807003,-1.482907878539026,2.685308949528178,-1.375979127928675,-3.4668842261223944,2.11703503980702,-1.0702983539989435,-2.6529772607315256,0.31589242575949616,-1.028382400558276,-0.8335006043000206,1.1451980084900066,-1.3340631744880076,-1.6474075696908899,2.94634062253753,-2.1902093970898218,-2.067942569635276,1.5006006876438371,-3.298156412737616,-3.0527455018433507,0.601057403576146,-1.3185584657019456,-2.9902088008684204,0.3230625670713434,-1.3688977840386183,-0.992907108655469,0.413902554481522,-3.348495731074289,-1.0554438096303993,0.6918973909863246,-3.0176962174842448,-3.135661792850935,2.579558595783011,-1.0380982704485746,-3.0731250918760047,2.3015637592782086,-1.0884375887852473,-1.0758233996630537,2.3924037466883874,-3.0680355358209175,-1.1383601006379838,2.67039858319319,-2.1932970007614316,-2.064284450753202,1.4967305751322666,-3.2943419029088883,-3.057048371841036,0.6029721956807892,-1.3147439558732181,-2.994511670866106,0.3249773591759866,-1.3650832742098908,-0.9972099786531545,0.4158173465861652,-3.344681221245561,-1.0597466796280848,0.6938121830909678,-3.0138817076555178,-3.1399646628486204,2.5814733878876543,-1.0342837606198472,-3.07742796187369,2.3034785513828515,-1.0846230789565199,-1.0801262696607392,2.3943185387930304,-3.0642210259921905,-1.1426629706356692,2.6723133752978327,-2.189482490932704,-2.0685873207508876,1.4986453672369096
125,-3.2721271267620966,-3.354681885039866,1.8930178822048005,-3.1128350913638645,-2.4474200863589943,0.11777083570309244,-2.9581499873898705,-0.6775085819342155,1.0361856576182062,-3.1174420227881026,-1.5847703806150872,2.8114327041199143,-1.2844906997294152,-3.5651321051850693,1.9638143423817938,-1.125198664331183,-2.6578703065041975,0.18856729588008592,-0.970513560357189,-0.8879588020794187,1.1069821177951995,-1.1298055957554214,-1.7952206007602904,2.8822291642969073,-2.121320343559643,-2.1213203435596424,1.5,-3.462907882549836,-3.440720386117816,1.8516573288626361,-2.9240663256298456,-2.3917647739056185,-0.015777321206896705,-2.909546358448107,-0.832238980828052,1.1444547630069135,-3.1645544879698906,-1.5941339994890042,2.9440123688741333,-1.4132070565878403,-3.7048439236963686,1.9054544097471933,-1.0213607792292514,-2.809804914051882,-0.09464826393097098,-1.015629446198089,-0.8327847220883267,1.2270082927690824,-1.1761217319639612,-1.8363632614718908,2.997619237722482,-2.1359242585721026,-2.18033187020612,1.4949726019805718,-3.317933403860862,-3.359031378429466,1.8036377673874449,-3.079830723713397,-2.3794279328847447,0.07630334603658628,-2.91639809168864,-0.6552899275425692,1.0766222518482107,-3.1545007718361044,-1.63489337308729,2.8039566731990693,-1.3388940185791907,-3.6192720901015956,1.9288491226725353,-1.1007913384317258,-2.639668644556875,0.2015147013216767,-0.9373587064069682,-0.9155306392146989,1.2018336071333011,-1.175461386554433,-1.89513408475942,2.9291680284841597,-2.127646055133915,-2.1372810088220824,1.502735687260373,-3.2415913042466635,-3.125380120273216,0.6056748368788749,-1.2626384889179305,-3.0613807981977903,0.3234518018934809,-1.3138281477200278,-1.0642443618409112,0.41739685715169794,-3.292780963048761,-1.1282436839163372,0.6996198921370921,-2.956766141147955,-3.21111308563445,2.583432275271198,-0.9778133258192221,-3.147113763559024,2.3012092402858038,-1.0290029846213193,-1.149977327202145,2.395154295544021,-3.0079557999500524,-1.213976649277571,2.677377330529415,-2.1352971444339914,-2.1376787237376806,1.500414566211448,-3.2327724360685943,-3.1250012918011443,0.6062058125241945,-1.2538196207398609,-3.0610019697257185,0.32398277753880045,-1.3050092795419581,-1.0638655333688387,0.4179278327970175,-3.2839620948706916,-1.1278648554442645,0.7001508677824116,-2.9479472729698855,-3.210734257162378,2.5839632509165176,-0.968994457641152,-3.1467349350869522,2.3017402159311238,-1.0201841164432492,-1.1495984987300725,2.3956852711893406,-2.9991369317719827,-1.2135978208054983,2.677908306174735,-2.126478276255922,-2.1372998952656084,1.5009455418567677
126,-3.165177617410839,-3.441012781152601,1.9348790365214008,-3.1214645914116956,-2.5011534027052127,0.1700126052857427,-2.9326968694739746,-0.7456892744553196,1.1095403811296967,-2.9764098954731173,-1.6855486529027082,2.8744068123653546,-1.1745857660981587,-3.6281224900731486,1.8845398041551178,-1.1308727400990157,-2.68826311162576,0.1196733729194599,-0.9421050181612947,-0.9327989833758668,1.0592011487634136,-0.9858180441604376,-1.8726583618232553,2.8240675799990718,-2.0536413177860666,-2.186905882264234,1.4970400926424072,-3.352151787380381,-3.479864858670902,1.9539214255139066,-3.076542719283192,-2.552134072024301,0.17345670645632683,-3.1815296048152737,-0.8115141156887045,1.1548912523851433,-3.0746392988985853,-1.6796502307437484,2.9190940624456245,-1.2088406861839351,-3.6110761129734916,1.7882665476266566,-1.1515338680686205,-2.6272414946668374,0.13537066901630332,-1.0007581451176881,-0.9103773429467874,1.1306621278270754,-1.1908121720181855,-1.7567509553276655,2.7904421061309646,-2.1546010352207325,-2.1785761478803045,1.5057631121752502,-3.130500318204214,-3.503978412379698,1.9078828664479057,-3.0941430488434043,-2.550327367464398,0.15026293213429498,-2.9899169341862812,-0.7957101355292413,1.104440738635625,-3.026274203547091,-1.7493611804445415,2.8620606729492355,-1.1335488751320233,-3.6129190105429436,1.8900817405360848,-1.0971916057712134,-2.6592679656276434,0.13246180622247405,-0.9929654911140902,-0.9046507336924869,1.086639612723804,-1.0293227604749,-1.8583017786077873,2.8442595470374146,-2.061732904659152,-2.2043145730360925,1.4972612395858549,-3.175718460439178,-3.1940060434030086,0.6040464933684379,-1.1972872495481734,-3.129047303076996,0.3184063249263738,-1.2490553383463756,-1.1320040797705986,0.4140014567489563,-3.2274865492373803,-1.1969628200966114,0.6996416251910205,-2.8873957094212703,-3.2811767168044064,2.5812342095310212,-0.9089644985302656,-3.2162179764783936,2.295594041088957,-0.9607325873284676,-1.219174753171996,2.3911891729115395,-2.9391637982194725,-1.2841334934980089,2.6768293413536037,-2.068225523883823,-2.206590398287503,1.4976178331399885,-3.168336064535551,-3.191105288643723,0.6024244289543922,-1.1899048536445465,-3.12614654831771,0.3167842605123281,-1.2416729424427486,-1.129103325011313,0.4123793923349106,-3.2201041533337533,-1.1940620653373257,0.6980195607769748,-2.8800133135176433,-3.2782759620451207,2.5796121451169753,-0.9015821026266386,-3.213317221719108,2.2939719766749116,-0.9533501914248406,-1.2162739984127104,2.389567108497494,-2.9317814023158455,-1.2812327387387232,2.675207276939558,-2.060843127980196,-2.203689643528217,1.495995768725943
127,-3.053386318281328,-3.525474852289154,1.9680563524261527,-3.124796164134205,-2.554631580027379,0.22095475989659463,-2.9005952945577818,-0.8135578107589887,1.1792846091900073,-2.8291854487049046,-1.7844010830207635,2.9263862017195654,-1.06727589738413,-3.687108607023768,1.7970594947534262,-1.1386857432370072,-2.716265334761993,0.04995790222386787,-0.9144848736605837,-0.9751915654936028,1.0082877515172808,-0.8430750278077068,-1.9460348377553776,2.755389344046839,-1.983935595970956,-2.2503332088913783,1.4881720519717168,-3.010837324957305,-3.405750159924631,1.830888982703106,-3.1957402643769592,-2.5834864496149494,0.1425794077841518,-2.727101636974101,-0.899235020141668,1.1237299312413207,-2.808746545544607,-1.9046160356283723,2.886818130543939,-1.0355305712591125,-3.7203946474620193,1.7877208088634313,-1.1916189544818443,-2.86771236568007,0.08211722335779173,-0.7389915664958595,-0.973351402415259,1.0308141632420358,-0.7738027522960209,-2.0729678874100474,2.9256408098597997,-1.9352962020482263,-2.303439246034627,1.4762886821994472,-3.1254999110269432,-3.5021649177385195,1.925493790975424,-3.114726145761911,-2.5116669574371837,0.18802502388321907,-2.8410070189935532,-0.791252738033186,1.1704977987292706,-2.851780784258585,-1.781750698334522,2.9079665658214755,-1.144348284920758,-3.745246600124145,1.7992023420749044,-1.133574519655726,-2.7547486398228087,0.06173357498269949,-0.859855392887368,-1.034334420418811,1.044206349828751,-0.8706291581524002,-2.024832380720147,2.781675116920956,-1.9926776519571554,-2.2682496690786653,1.4848500704020875,-3.0973921018686488,-3.258963932060308,0.5948217494091287,-1.1194017089077701,-3.1933914601612297,0.30628361279021843,-1.1714143496864649,-1.1964352569293335,0.4035492674319041,-3.1494047426473433,-1.262007728828412,0.6920874040508143,-2.8061041162707276,-3.347655382058004,2.571507140700219,-0.828113723309849,-3.2820829101589255,2.282969004081309,-0.8801263640885435,-1.2851267069270293,2.3802346587229946,-2.858116757049422,-1.3506991788261078,2.668772795341905,-1.9887592329785964,-2.2720453194936687,1.4875282040660616,-3.101144655723898,-3.254208987012563,0.5917900617166708,-1.1231542627630198,-3.1886365151134846,0.30325192509776056,-1.1751669035417143,-1.1916803118815884,0.40051757973944624,-3.1531572965025925,-1.2572527837806668,0.6890557163583564,-2.809856670125977,-3.342900437010259,2.5684754530077614,-0.8318662771650984,-3.2773279651111804,2.279937316388851,-0.8838789179437929,-1.2803717618792843,2.3772029710305365,-2.8618693109046713,-1.3459442337783627,2.665741107649447,-1.9925117868338456,-2.2672903744459236,1.4844965163736037
