noisy_error_mm,kabsch_error_mm,opt_no_filter_error_mm,opt_error_mm,kabsch_rotation_error_deg,opt_no_filter_rotation_error_deg,opt_rotation_error_deg,kabsch_translation_error_mm,opt_no_filter_translation_error_mm,opt_translation_error_mm,noisy_center_error_mm,kabsch_center_error_mm,opt_no_filter_center_error_mm,opt_center_error_mm
363.6824504881041,168.66459842864035,260.08679805480466,259.9281792303621,12.52099091994683,23.51550825612488,23.51550825612488,117.20111152294372,49.110098118163904,48.64637174079427,117.20111152294372,117.20111152294372,49.110098118163904,48.646371740794464
577.5777171514993,311.65385963909875,307.16473736535573,305.7968132281991,21.32554728399977,27.94866823480829,27.94866823480829,223.7435571192791,52.9936232111816,47.63155032933291,223.74355711927905,223.74355711927905,52.993623211181536,47.63155032933303
331.75660023202914,161.3339288573298,358.6648660041716,358.1735491049247,9.946513948770937,33.03077548915203,33.030775489152,132.34865623914075,47.217542511572496,44.843004837516006,132.34865623914075,132.34865623914075,47.217542511572496,44.843004837516176
496.942450528145,117.61532879247544,423.59978284020923,423.48876704664167,7.469131356125264,39.44871555231244,39.44871555231243,90.96256832297952,41.408561029841955,40.364970001971336,90.96256832297952,90.9625683229797,41.40856102984195,40.36497000197156
512.2287872837413,229.6014623806342,501.7752473041017,502.48433886652566,12.459610205238205,47.300913642830665,47.30091364283064,191.01657336621258,34.68018085385324,38.74678579205811,191.01657336621258,191.01657336621278,34.68018085385324,38.74678579205811
404.77672370037885,282.4293892989791,593.7937614198122,594.5279597336923,24.01752775127432,56.62192512223538,56.62192512223538,125.00724396541021,40.10505819519787,44.55201941678509,125.00724396541021,125.00724396541021,40.10505819519746,44.552019416784674
551.742176251558,259.12912931240834,698.7081098013032,697.8252753140341,18.24299426726444,67.52927455621176,67.52927455621176,182.99777068358873,58.75333551049711,53.43817584234446,182.99777068358873,182.99777068358873,58.75333551049711,53.43817584234446
411.32708774584,326.3667748619273,813.8870193598812,812.7349448656975,13.31137324258974,80.69632172909856,80.69632172909856,305.0328847886451,66.29101108992357,59.30653887668185,305.0328847886451,305.0328847886451,66.29101108992357,59.30653887668185
436.6441264265774,276.01212941429185,933.0340085824743,932.6247728629338,16.598730670802087,96.09065475540933,96.09065475540933,218.96416760368737,62.68624796458937,60.19612996605167,218.96416760368737,218.96416760368737,62.68624796458937,60.19612996605167
465.4102792466739,192.87543053330407,1048.3718810642767,1048.796309673455,14.911931254892826,113.76649916903494,113.76649916903494,105.50064325197529,54.636144582547225,57.3304723576558,105.50064325197529,105.50064325197546,54.63614458254726,57.33047235765572
419.84120391621,140.5420744101967,1147.3525045623796,1148.220841197786,3.1155009949811916,133.3367901368568,133.3367901368568,137.1825919761665,47.16478892069052,53.14791268688825,137.1825919761665,137.1825919761665,47.16478892069052,53.147912686888155
410.0384121363511,258.2323732833,1218.5470762380946,1218.2827197151007,6.183418265206282,154.49543722060034,154.49543722060034,248.98471266870646,50.62283973206743,48.3900851627432,248.98471266870646,248.98471266870646,50.62283973206733,48.3900851627432
460.6243082186306,377.5558035629942,1248.6976348747346,1247.5162001461213,26.47442721971145,176.7141951645071,176.7141951645071,249.5244457971553,49.8969101168812,41.06778881871894,249.5244457971553,249.5244457971553,49.8969101168812,41.06778881871894
429.9711247275662,146.16993661770655,1229.5180497500667,1229.283079160237,12.843590862917642,160.33960078966066,160.33960078966066,56.106212599182385,35.61742297433495,33.97987125041144,56.106212599182385,56.106212599182385,35.61742297433495,33.97987125041144
515.9305476222489,211.32192129377037,1166.7114838218477,1166.6415381971779,15.765670329029131,138.0958794437215,138.0958794437215,123.8164186672879,42.16676085183701,41.636246423675395,123.8164186672879,123.8164186672879,42.16676085183701,41.636246423675225
490.16322297508304,268.4772315035623,1071.1204441650127,1070.776727945498,5.254116783303435,117.39269666454024,117.39269666454027,264.61211439171825,64.60502490802928,62.086089003567324,264.61211439171825,264.61211439171825,64.60502490802922,62.08608900356726
458.4859039409574,213.47245652434907,951.5940884432256,951.8930732281397,14.626726646413529,98.32127217667393,98.32127217667392,138.15796611713796,77.27534868923726,79.55148467567805,138.15796611713796,138.15796611713796,77.27534868923726,79.55148467567805
428.6964232415818,164.77411026976364,822.996675902719,823.0659001713583,14.001755089412079,81.36303674538887,81.36303674538887,71.6202682886444,85.30960045149045,85.82282551675999,71.6202682886444,71.6202682886444,85.30960045149045,85.82282551675999
527.9086131657581,420.7907658373015,699.2783917637191,698.4394614232324,18.247830816943107,67.00934670398523,67.00934670398523,371.1556933876825,86.08181940809251,80.55084583706783,371.1556933876825,371.1556933876825,86.08181940809251,80.55084583706783
517.8683974918578,189.94594822108624,586.6100769364194,586.6562962653667,5.618893350307182,55.17836559092554,55.17836559092554,181.65473248925795,69.8343112132207,69.84505163114127,181.65473248925795,181.65473248925795,69.83431121322073,69.8450516311413
410.5408420956052,101.72108726516856,486.0605852171843,486.82105231790524,3.262412144054278,45.094059638509044,45.094059638509044,94.79896947977025,58.63263643592362,63.116850321833894,94.79896947977025,94.79896947977036,58.63263643592362,63.116850321833894
516.7522998882129,235.035382042707,400.74402927052574,401.1497988454361,22.618584381109734,36.5858095193874,36.58580951938738,56.45585887218179,64.03911859003186,66.40312754149045,56.45585887218179,56.45585887218179,64.03911859003186,66.40312754149045
463.41676433162417,273.97834804995944,327.5126408107217,327.0305339699607,20.460645753743787,29.209980000370482,29.20998000037051,188.1229108993175,80.28902066667413,78.44632320496996,188.1229108993175,188.12291089931762,80.28902066667413,78.44632320496996
444.74495310464084,183.05089495523842,263.89928209152083,263.60468894891096,12.26297398918314,22.7874680505849,22.787468050584835,125.02157204272224,95.42986742193972,94.20691134849662,125.02157204272224,125.02157204272224,95.42986742193972,94.20691134849662
504.7678245431034,286.73144428666035,213.7284379416004,212.8653448825114,16.073378139532743,17.479629525875616,17.47962952587553,245.39772262696158,108.16414866712813,106.15491860076895,245.39772262696158,245.39772262696158,108.16414866712822,106.15491860076895
442.44454566829603,224.54497628331364,176.574917331553,175.44610540965704,0.7770356003654595,13.598365613249943,13.598365613249888,224.45353852588167,107.47187784216415,106.15105948754082,224.45353852588167,224.45353852588167,107.47187784216415,106.15105948754082
421.48021349792754,243.3090017512526,139.84076618662783,139.84063893337424,18.38236145750729,10.465828228830546,10.465828228830546,132.30679444334294,88.73936123132525,90.16826860696358,132.30679444334294,132.30679444334294,88.7393612313252,90.16826860696354
550.5797009191057,265.2577806256569,106.0357339097106,104.48553510103147,7.955257161690284,8.098629972259769,8.09862997225986,251.85326757237746,64.60621737760903,61.817034805513515,251.85326757237746,251.85326757237746,64.60621737760898,61.817034805513515
534.8710458933982,258.75149005040527,78.08679130042272,75.46808436055625,18.798813487469435,6.358522242998672,6.358522242998785,164.435487366199,41.50147900776303,35.60699784473812,164.435487366199,164.435487366199,41.50147900776305,35.60699784473812
435.84103858129043,273.01249620714674,70.3106080818004,66.9777269262445,24.238968122192116,5.151908054891077,5.151908054891077,74.94130543689468,44.44605145682423,38.956257001232736,74.94130543689468,74.94130543689468,44.44605145682423,38.95625700123274
538.8237653742414,302.4547827894567,76.29811442611168,74.4273596108771,23.614730558845263,4.487353581323781,4.487353581323618,170.12843656870362,59.23619995040341,56.843004373550826,170.12843656870362,170.12843656870362,59.23619995040344,56.84300437355085
400.3344703208638,295.86752804920656,76.91780397617353,79.58409084473367,27.138379593201076,4.221405965926557,4.221405965926557,38.522281946655525,63.30485328191239,67.16353855716655,38.52228194665553,38.52228194665552,63.30485328191239,67.16353855716655
335.9148909853611,272.3709451268949,74.264339928916,78.5202441994428,21.197514077558285,4.256429845300727,4.256429845300385,151.59763514327463,61.421335124907664,67.24575511169212,151.59763514327463,151.59763514327463,61.42133512490769,67.2457551116921
363.2329936967834,249.26103711830766,74.62437311111768,74.57056330015415,20.114796036343346,4.656012263560585,4.656012263560742,117.212542792661,59.408442248428436,59.42937271224069,117.212542792661,117.212542792661,59.40844224842841,59.42937271224066
404.4398819221196,233.2040148220727,75.09720396774573,71.05546950971734,12.630652133982487,4.910962908728639,4.910962908728788,185.05109961775523,54.572810999916946,49.01906965159733,185.05109961775523,185.0510996177552,54.57281099991696,49.01906965159733
528.1442565626569,212.46296915747837,74.21918565623838,73.84856153184253,16.31502510930239,4.978328516518492,4.978328516518347,124.79472161886532,51.65595564735586,51.869162329147095,124.79472161886532,124.79472161886532,51.65595564735586,51.869162329147095
480.9034440427962,234.97740808346526,91.74091052218552,89.22569160103883,10.654293389862854,4.79127193301467,4.79127193301467,215.17059508306068,81.52268965897152,78.54509796544323,215.1705950830607,215.17059508306076,81.5226896589716,78.54509796544328
460.2583255789416,310.65053513066465,122.93644788738709,119.26918550686854,24.101183823895372,4.774406470592718,4.774406470592718,178.98302398690055,116.38664482587588,112.51001659248818,178.9830239869006,178.9830239869006,116.38664482587593,112.51001659248824
437.13867195638664,239.34635398238177,145.4696463885047,142.74426288971563,12.638858315169381,4.669400995611095,4.669400995611251,199.4460819481621,139.7023691093323,136.93863952914083,199.44608194816217,199.44608194816217,139.70236910933235,136.93863952914086
417.7467240923295,293.7191127311201,149.5173639290558,148.17065397126646,10.431635492507525,4.406315479377916,4.406315479377916,276.7856561654187,144.09775786779628,142.71446533151976,276.7856561654187,276.7856561654187,144.09775786779628,142.71446533151976
344.1601175306762,158.42947474270088,133.1274427000644,135.22474567437482,13.200016573769293,4.206748197175823,4.20674819717617,65.23211783427213,127.2640096109694,129.43501224024615,65.23211783427213,65.23211783427213,127.2640096109694,129.43501224024612
397.21072433649084,212.92379747216052,112.2927878861861,111.34610943360384,13.195596705095852,3.8366965367321413,3.8366965367323314,159.10281110988262,106.6296739699686,105.56503971218203,159.10281110988262,159.10281110988262,106.6296739699686,105.56503971218203
456.65006150395067,203.72017410655852,93.30096022138763,91.07659963036777,11.388286441492053,3.433662926443586,3.4336629264429486,160.78873946394685,88.52922755560192,86.21695563778452,160.78873946394685,160.78873946394685,88.52922755560192,86.21695563778448
451.9811589968279,109.15845383832126,85.6056516423714,86.43234000511606,3.507566115735245,2.9972623928346374,2.9972623928346374,101.86792087016117,81.7437980137154,82.59357720715269,101.86792087016117,101.86792087016117,81.7437980137154,82.59357720715269
397.27529109147065,190.35296016765776,91.56757980828513,91.72620468931028,10.7893419737882,2.6375698902690075,2.6375698902692837,160.69753382105594,88.38574281595564,88.59669715012723,160.69753382105594,160.69753382105594,88.38574281595564,88.59669715012723
438.8500213876401,107.58370408045876,96.03537301328943,97.13505981644275,3.1362908766848028,2.4589944756526325,2.458994475652336,103.10752942685156,93.47140493443575,94.69476742349094,103.10752942685156,103.10752942685156,93.47140493443575,94.69476742349094
530.247224496589,314.73276678041736,98.77238193758723,101.23488436572562,22.529824060984396,2.312276073234275,2.31227607323459,216.86076551058423,96.76319012470647,99.31694710791385,216.86076551058423,216.86076551058423,96.76319012470647,99.3169471079142
597.3595357016736,425.9509369811068,103.87531123063876,102.76264536322951,33.24559729119053,2.2678919508997604,2.2678919508997604,263.51429402570204,102.16384282565883,101.02572077811828,263.51429402570204,263.51429402570204,102.16384282565883,101.02572077811828
419.5023068853547,211.1387733508291,101.08686238158579,96.2155290562803,13.381040889993132,1.970374824487979,1.970374824487979,154.75004444432176,99.68723239950235,94.77688476428798,154.75004444432176,154.75004444432187,99.68723239950229,94.77688476428798
457.86370945646473,290.8458411087961,84.50533708398272,80.63737390872761,10.353273104700373,1.6679786707097677,1.6679786707106419,268.9194287598706,83.27692616398377,79.35281906331106,268.9194287598706,268.9194287598706,83.27692616398377,79.35281906331106
380.5807878971197,245.1531514437929,67.53734855979587,65.6861546248662,16.2100691925451,1.4703027807525133,1.4703027807530091,180.37919034645935,66.01110229191261,64.12510130592436,180.37919034645958,180.37919034645958,66.01110229191272,64.12510130592446
469.0670012366504,269.1027721693234,68.31776776002687,63.354413785426,18.669821088067735,1.4287805004800376,1.4287805004790173,198.1538450715497,66.69524595452364,61.49814535257445,198.1538450715497,198.1538450715497,66.69524595452349,61.4981453525746
435.0157484766344,230.06748063851686,65.83372267301687,67.08504698679016,18.966792846187893,1.1597174043507672,1.1597174043501386,132.0460013846304,64.63454332812098,65.89885619199853,132.0460013846304,132.04600138463042,64.63454332812078,65.89885619199853
397.77292318358576,199.54394844351555,63.17116485090107,67.44932155562545,14.709388329880387,1.1928292083053027,1.1928292083053027,128.5540752400197,62.07895704249398,66.37725058012148,128.5540752400197,128.5540752400197,62.07895704249398,66.37725058012148
333.799846411308,176.12682718992085,70.01723158402984,66.0057448909033,6.872200906646613,1.282741539453039,1.2827415394519024,161.7459179540467,68.98438388342966,64.83018783560793,161.7459179540467,161.745917954047,68.98438388342966,64.83018783560793
539.8957139117662,267.5888595284668,76.21722838498818,68.6308622099203,19.155672525219835,1.2769448265490781,1.27694482655022,185.6853947101858,75.37998863101636,67.69621623117808,185.6853947101858,185.6853947101858,75.37998863101636,67.69621623117827
546.0198937133955,315.93685093178,76.54162920355097,73.13297945937295,15.364857388373714,1.0218811512169734,1.0218811512169734,285.3153739669119,76.03998151788373,72.61015889775848,285.3153739669119,285.3153739669119,76.03998151788373,72.61015889775848
515.7695715659993,306.8112193102628,69.28327503386805,74.55881090377844,21.71384375856829,0.8972647729217568,0.8972647729217568,205.46658090470922,68.87954114728213,74.18578602990574,205.46658090470928,205.46658090470908,68.87954114728234,74.18578602990563
373.86247333462364,219.2200491184598,68.16938493041715,75.3225294241298,10.254495607560806,0.49973809193579244,0.49973809193287516,186.87767033997127,68.0281450772805,75.19011855575685,186.8776703399712,186.8776703399712,68.02814507728037,75.19011855575674
494.47390347849,195.48366089634789,85.87582276362039,82.50005037991541,7.0899739172825935,0.4553597448288188,0.4553597448256173,184.91212703219077,85.79369639034232,82.41387057414852,184.91212703219088,184.91212703219088,85.79369639034232,82.41387057414852
423.6727526463666,273.7205693633658,103.29912455259164,94.06709920604617,7.3497299646827985,0.9369659415531774,0.9369659415508435,261.1086659743841,102.97884220484167,93.72054918665152,261.1086659743841,261.10866597438405,102.9788422048416,93.72054918665155
481.71426544577605,287.943250462336,104.88732407682696,101.58625997750798,14.170875161754712,1.472646347351537,1.4726463473500517,261.56466533615406,103.97774135522137,100.67618053106925,261.56466533615406,261.56466533615406,103.97774135522137,100.67618053106922
406.71118418488913,155.7935341203571,95.79951116816113,100.03222332129627,11.26781716958877,1.8002673245302898,1.80026732452948,106.14329100631822,94.41339557470597,98.69685739233154,106.14329100631814,106.14329100631814,94.4133955747059,98.6968573923314
427.83565375918704,259.9745264925097,84.56067507539062,90.21134625963336,15.125281421883084,2.112734226474292,2.112734226474637,203.84130932447502,82.5636604506808,88.25133771359432,203.84130932447482,203.84130932447482,82.56366045068069,88.25133771359422
400.7696440969679,121.66183847650622,74.24618592069248,74.04366785010144,6.103439531014667,2.2585841936411035,2.2585841936417492,103.4667747336493,71.754729861154,71.52432708844977,103.4667747336493,103.4667747336493,71.754729861154,71.52432708844977
505.32046017238355,238.77203773429594,58.463562761346196,54.7313807578548,6.268640645538691,2.439479883404907,2.439479883404907,232.41804165809447,54.711752642777114,50.7065369375891,232.41804165809447,232.41804165809458,54.711752642777114,50.7065369375891
488.01181758694423,179.05125217090253,38.009848471250415,39.75448199658346,13.46153643225088,2.5553395418371285,2.5553395418371285,113.75138208353782,28.361454138351608,30.20643858212082,113.75138208353782,113.75138208353782,28.361454138351608,30.20643858212082
381.1995685782623,152.68275594164004,34.97756350871205,36.55434346468344,11.803451750861763,2.547824875357766,2.547824875358052,89.34589920468646,20.820922264545416,23.009661447247446,89.34589920468646,89.34589920468646,20.820922264545416,23.009661447247446
431.54888244902037,172.72485821207204,42.8135258051863,41.25045260037281,6.489606016305828,2.4858946292282313,2.4858946292276447,162.90887346427004,33.50829997333179,31.681398034688627,162.90887346427004,162.90887346427004,33.508299973331845,31.6813980346887
377.96269679282733,136.59340091043296,45.48007525219662,44.67122474675724,11.78971025104454,2.538002882494767,2.538002882494193,59.120711110274286,38.54222671657781,37.85379757254913,59.120711110274286,59.120711110274286,38.54222671657781,37.85379757254913
357.5110642267331,165.68174189350316,47.269366499134215,46.01624490045638,11.032107832554578,2.4505664965198295,2.4505664965198295,125.03026602703451,42.11296667996607,40.40139779754681,125.03026602703451,125.03026602703446,42.11296667996607,40.40139779754681
397.7087651788913,127.22708191937832,57.9741930223247,57.291479464262764,10.141504730934825,2.549013685717114,2.549013685717114,75.24111357834832,51.95182568049761,51.31519298623987,75.24111357834825,75.24111357834825,51.951825680497514,51.31519298623966
417.7403787261722,255.72332563759147,76.63861152843333,77.48764832065315,20.334378668672418,2.727928401816006,2.727928401816006,123.67347119641424,71.24835547046214,72.40712301109917,123.67347119641424,123.67347119641424,71.24835547046212,72.40712301109917
495.694941769847,173.86215085296556,97.03327266263295,97.3659642441435,7.390122158981591,3.52216537735119,3.5221653773507757,161.9467009359854,90.72474636649763,91.09923546782734,161.9467009359854,161.9467009359854,90.72474636649763,91.09923546782734
555.5116847548574,372.9766153946478,108.04661103818637,106.8599847618126,31.769375943631402,4.580857245684477,4.580857245684477,133.8466033025305,98.96331479435959,97.35072126856431,133.8466033025305,133.84660330253047,98.96331479435959,97.35072126856431
398.9068422937612,204.02375050483187,108.11410054639954,104.7515412884747,13.134885144501604,5.666311991802324,5.666311991802195,140.93141335273916,94.50642226558848,89.88235320676031,140.93141335273916,140.93141335273913,94.50642226558848,89.88235320676031
372.96534280186603,253.08069687241786,106.03837642055764,103.00882731600583,21.02636885353416,7.072685681536307,7.072685681536307,131.3393191158932,81.23523499881856,76.25143758140428,131.3393191158932,131.3393191158932,81.23523499881856,76.25143758140428
396.32232787673234,259.02343472192064,113.66102184120663,113.67798224581544,18.635012816491912,9.006836265599357,9.006836265599357,165.21304430016735,69.11542127207576,69.7231272252059,165.2130443001673,165.2130443001673,69.11542127207576,69.72312722520587
378.64562617231684,179.44063879348818,140.82186134374786,145.36467173065918,9.594769277901385,11.443571384043448,11.443571384043382,143.25567876480963,77.8888466957867,88.85945158607663,143.25567876480963,143.25567876480963,77.88884669578671,88.85945158607666
406.9089047802398,130.14510646996231,196.58746215510945,201.69176515233823,6.948398665546635,14.268872857266386,14.268872857266386,109.45818276057022,133.81572710181757,143.20447813333863,109.45818276057022,109.45818276057022,133.81572710181757,143.20447813333863
580.753729794166,465.13501357559466,276.9770149688178,277.47882325702915,23.817582791680607,17.423094002981898,17.423094002981816,389.26499965134747,218.54186742567705,219.09949520447117,389.26499965134747,389.26499965134747,218.54186742567708,219.09949520447117
